job_name,param_group,realization,mu1,mu2,mu3,COV,dh,dv,log10_K_Lower,log10_K_Middle,log10_K_Upper
Job_P026_R08,26,8,8.570649093288387e-08,1.9892952689419587e-08,3.0771685418639085e-07,0.7427918278455903,115.59222972550046,2.755584489388127,-7.066986285782935,-7.701300750231569,-6.511848716038251
Job_P026_R09,26,9,8.570649093288387e-08,1.9892952689419587e-08,3.0771685418639085e-07,0.7427918278455903,115.59222972550046,2.755584489388127,-7.066986285782935,-7.701300750231569,-6.511848716038251
Job_P026_R10,26,10,8.570649093288387e-08,1.9892952689419587e-08,3.0771685418639085e-07,0.7427918278455903,115.59222972550046,2.755584489388127,-7.066986285782935,-7.701300750231569,-6.511848716038251
Job_P026_R11,26,11,8.570649093288387e-08,1.9892952689419587e-08,3.0771685418639085e-07,0.7427918278455903,115.59222972550046,2.755584489388127,-7.066986285782935,-7.701300750231569,-6.511848716038251
Job_P026_R12,26,12,8.570649093288387e-08,1.9892952689419587e-08,3.0771685418639085e-07,0.7427918278455903,115.59222972550046,2.755584489388127,-7.066986285782935,-7.701300750231569,-6.511848716038251
Job_P026_R13,26,13,8.570649093288387e-08,1.9892952689419587e-08,3.0771685418639085e-07,0.7427918278455903,115.59222972550046,2.755584489388127,-7.066986285782935,-7.701300750231569,-6.511848716038251
Job_P026_R14,26,14,8.570649093288387e-08,1.9892952689419587e-08,3.0771685418639085e-07,0.7427918278455903,115.59222972550046,2.755584489388127,-7.066986285782935,-7.701300750231569,-6.511848716038251
Job_P026_R15,26,15,8.570649093288387e-08,1.9892952689419587e-08,3.0771685418639085e-07,0.7427918278455903,115.59222972550046,2.755584489388127,-7.066986285782935,-7.701300750231569,-6.511848716038251
Job_P026_R16,26,16,8.570649093288387e-08,1.9892952689419587e-08,3.0771685418639085e-07,0.7427918278455903,115.59222972550046,2.755584489388127,-7.066986285782935,-7.701300750231569,-6.511848716038251
Job_P026_R17,26,17,8.570649093288387e-08,1.9892952689419587e-08,3.0771685418639085e-07,0.7427918278455903,115.59222972550046,2.755584489388127,-7.066986285782935,-7.701300750231569,-6.511848716038251
Job_P026_R18,26,18,8.570649093288387e-08,1.9892952689419587e-08,3.0771685418639085e-07,0.7427918278455903,115.59222972550046,2.755584489388127,-7.066986285782935,-7.701300750231569,-6.511848716038251
Job_P026_R19,26,19,8.570649093288387e-08,1.9892952689419587e-08,3.0771685418639085e-07,0.7427918278455903,115.59222972550046,2.755584489388127,-7.066986285782935,-7.701300750231569,-6.511848716038251
Job_P026_R20,26,20,8.570649093288387e-08,1.9892952689419587e-08,3.0771685418639085e-07,0.7427918278455903,115.59222972550046,2.755584489388127,-7.066986285782935,-7.701300750231569,-6.511848716038251
Job_P027_R01,27,1,3.0442379882928636e-08,2.1391919532307114e-08,1.784303403660607e-06,0.6211209665498756,52.33141694136298,3.376336232273944,-7.5165213988915465,-7.669750243718063,-5.748531296074168
Job_P027_R02,27,2,3.0442379882928636e-08,2.1391919532307114e-08,1.784303403660607e-06,0.6211209665498756,52.33141694136298,3.376336232273944,-7.5165213988915465,-7.669750243718063,-5.748531296074168
Job_P027_R03,27,3,3.0442379882928636e-08,2.1391919532307114e-08,1.784303403660607e-06,0.6211209665498756,52.33141694136298,3.376336232273944,-7.5165213988915465,-7.669750243718063,-5.748531296074168
Job_P027_R04,27,4,3.0442379882928636e-08,2.1391919532307114e-08,1.784303403660607e-06,0.6211209665498756,52.33141694136298,3.376336232273944,-7.5165213988915465,-7.669750243718063,-5.748531296074168
Job_P027_R05,27,5,3.0442379882928636e-08,2.1391919532307114e-08,1.784303403660607e-06,0.6211209665498756,52.33141694136298,3.376336232273944,-7.5165213988915465,-7.669750243718063,-5.748531296074168
Job_P027_R06,27,6,3.0442379882928636e-08,2.1391919532307114e-08,1.784303403660607e-06,0.6211209665498756,52.33141694136298,3.376336232273944,-7.5165213988915465,-7.669750243718063,-5.748531296074168
Job_P027_R07,27,7,3.0442379882928636e-08,2.1391919532307114e-08,1.784303403660607e-06,0.6211209665498756,52.33141694136298,3.376336232273944,-7.5165213988915465,-7.669750243718063,-5.748531296074168
Job_P027_R08,27,8,3.0442379882928636e-08,2.1391919532307114e-08,1.784303403660607e-06,0.6211209665498756,52.33141694136298,3.376336232273944,-7.5165213988915465,-7.669750243718063,-5.748531296074168
Job_P027_R09,27,9,3.0442379882928636e-08,2.1391919532307114e-08,1.784303403660607e-06,0.6211209665498756,52.33141694136298,3.376336232273944,-7.5165213988915465,-7.669750243718063,-5.748531296074168
Job_P027_R10,27,10,3.0442379882928636e-08,2.1391919532307114e-08,1.784303403660607e-06,0.6211209665498756,52.33141694136298,3.376336232273944,-7.5165213988915465,-7.669750243718063,-5.748531296074168
Job_P027_R11,27,11,3.0442379882928636e-08,2.1391919532307114e-08,1.784303403660607e-06,0.6211209665498756,52.33141694136298,3.376336232273944,-7.5165213988915465,-7.669750243718063,-5.748531296074168
Job_P027_R12,27,12,3.0442379882928636e-08,2.1391919532307114e-08,1.784303403660607e-06,0.6211209665498756,52.33141694136298,3.376336232273944,-7.5165213988915465,-7.669750243718063,-5.748531296074168
Job_P027_R13,27,13,3.0442379882928636e-08,2.1391919532307114e-08,1.784303403660607e-06,0.6211209665498756,52.33141694136298,3.376336232273944,-7.5165213988915465,-7.669750243718063,-5.748531296074168
Job_P027_R14,27,14,3.0442379882928636e-08,2.1391919532307114e-08,1.784303403660607e-06,0.6211209665498756,52.33141694136298,3.376336232273944,-7.5165213988915465,-7.669750243718063,-5.748531296074168
Job_P027_R15,27,15,3.0442379882928636e-08,2.1391919532307114e-08,1.784303403660607e-06,0.6211209665498756,52.33141694136298,3.376336232273944,-7.5165213988915465,-7.669750243718063,-5.748531296074168
Job_P027_R16,27,16,3.0442379882928636e-08,2.1391919532307114e-08,1.784303403660607e-06,0.6211209665498756,52.33141694136298,3.376336232273944,-7.5165213988915465,-7.669750243718063,-5.748531296074168
Job_P027_R17,27,17,3.0442379882928636e-08,2.1391919532307114e-08,1.784303403660607e-06,0.6211209665498756,52.33141694136298,3.376336232273944,-7.5165213988915465,-7.669750243718063,-5.748531296074168
Job_P027_R18,27,18,3.0442379882928636e-08,2.1391919532307114e-08,1.784303403660607e-06,0.6211209665498756,52.33141694136298,3.376336232273944,-7.5165213988915465,-7.669750243718063,-5.748531296074168
Job_P027_R19,27,19,3.0442379882928636e-08,2.1391919532307114e-08,1.784303403660607e-06,0.6211209665498756,52.33141694136298,3.376336232273944,-7.5165213988915465,-7.669750243718063,-5.748531296074168
Job_P027_R20,27,20,3.0442379882928636e-08,2.1391919532307114e-08,1.784303403660607e-06,0.6211209665498756,52.33141694136298,3.376336232273944,-7.5165213988915465,-7.669750243718063,-5.748531296074168
Job_P028_R01,28,1,2.2291958484774968e-09,3.1664660422125637e-07,1.7229397030619208e-07,0.8951566511411216,231.1842267938988,4.65207539289141,-8.651851774419441,-6.499425165068773,-6.763729921092714
Job_P028_R02,28,2,2.2291958484774968e-09,3.1664660422125637e-07,1.7229397030619208e-07,0.8951566511411216,231.1842267938988,4.65207539289141,-8.651851774419441,-6.499425165068773,-6.763729921092714
Job_P028_R03,28,3,2.2291958484774968e-09,3.1664660422125637e-07,1.7229397030619208e-07,0.8951566511411216,231.1842267938988,4.65207539289141,-8.651851774419441,-6.499425165068773,-6.763729921092714
Job_P028_R04,28,4,2.2291958484774968e-09,3.1664660422125637e-07,1.7229397030619208e-07,0.8951566511411216,231.1842267938988,4.65207539289141,-8.651851774419441,-6.499425165068773,-6.763729921092714
Job_P028_R05,28,5,2.2291958484774968e-09,3.1664660422125637e-07,1.7229397030619208e-07,0.8951566511411216,231.1842267938988,4.65207539289141,-8.651851774419441,-6.499425165068773,-6.763729921092714
Job_P028_R06,28,6,2.2291958484774968e-09,3.1664660422125637e-07,1.7229397030619208e-07,0.8951566511411216,231.1842267938988,4.65207539289141,-8.651851774419441,-6.499425165068773,-6.763729921092714
Job_P028_R07,28,7,2.2291958484774968e-09,3.1664660422125637e-07,1.7229397030619208e-07,0.8951566511411216,231.1842267938988,4.65207539289141,-8.651851774419441,-6.499425165068773,-6.763729921092714
Job_P028_R08,28,8,2.2291958484774968e-09,3.1664660422125637e-07,1.7229397030619208e-07,0.8951566511411216,231.1842267938988,4.65207539289141,-8.651851774419441,-6.499425165068773,-6.763729921092714
Job_P028_R09,28,9,2.2291958484774968e-09,3.1664660422125637e-07,1.7229397030619208e-07,0.8951566511411216,231.1842267938988,4.65207539289141,-8.651851774419441,-6.499425165068773,-6.763729921092714
Job_P028_R10,28,10,2.2291958484774968e-09,3.1664660422125637e-07,1.7229397030619208e-07,0.8951566511411216,231.1842267938988,4.65207539289141,-8.651851774419441,-6.499425165068773,-6.763729921092714
Job_P028_R11,28,11,2.2291958484774968e-09,3.1664660422125637e-07,1.7229397030619208e-07,0.8951566511411216,231.1842267938988,4.65207539289141,-8.651851774419441,-6.499425165068773,-6.763729921092714
Job_P028_R12,28,12,2.2291958484774968e-09,3.1664660422125637e-07,1.7229397030619208e-07,0.8951566511411216,231.1842267938988,4.65207539289141,-8.651851774419441,-6.499425165068773,-6.763729921092714
Job_P028_R13,28,13,2.2291958484774968e-09,3.1664660422125637e-07,1.7229397030619208e-07,0.8951566511411216,231.1842267938988,4.65207539289141,-8.651851774419441,-6.499425165068773,-6.763729921092714
Job_P028_R14,28,14,2.2291958484774968e-09,3.1664660422125637e-07,1.7229397030619208e-07,0.8951566511411216,231.1842267938988,4.65207539289141,-8.651851774419441,-6.499425165068773,-6.763729921092714
Job_P028_R15,28,15,2.2291958484774968e-09,3.1664660422125637e-07,1.7229397030619208e-07,0.8951566511411216,231.1842267938988,4.65207539289141,-8.651851774419441,-6.499425165068773,-6.763729921092714
Job_P028_R16,28,16,2.2291958484774968e-09,3.1664660422125637e-07,1.7229397030619208e-07,0.8951566511411216,231.1842267938988,4.65207539289141,-8.651851774419441,-6.499425165068773,-6.763729921092714
Job_P028_R17,28,17,2.2291958484774968e-09,3.1664660422125637e-07,1.7229397030619208e-07,0.8951566511411216,231.1842267938988,4.65207539289141,-8.651851774419441,-6.499425165068773,-6.763729921092714
Job_P028_R18,28,18,2.2291958484774968e-09,3.1664660422125637e-07,1.7229397030619208e-07,0.8951566511411216,231.1842267938988,4.65207539289141,-8.651851774419441,-6.499425165068773,-6.763729921092714
Job_P028_R19,28,19,2.2291958484774968e-09,3.1664660422125637e-07,1.7229397030619208e-07,0.8951566511411216,231.1842267938988,4.65207539289141,-8.651851774419441,-6.499425165068773,-6.763729921092714
Job_P028_R20,28,20,2.2291958484774968e-09,3.1664660422125637e-07,1.7229397030619208e-07,0.8951566511411216,231.1842267938988,4.65207539289141,-8.651851774419441,-6.499425165068773,-6.763729921092714
Job_P029_R01,29,1,2.9632155709758708e-08,6.407202809795838e-07,5.565304332006734e-07,0.643654766514742,285.32056929602436,1.4031819751880086,-7.528236752880472,-6.193331528890738,-6.254511081805939
Job_P029_R02,29,2,2.9632155709758708e-08,6.407202809795838e-07,5.565304332006734e-07,0.643654766514742,285.32056929602436,1.4031819751880086,-7.528236752880472,-6.193331528890738,-6.254511081805939
Job_P029_R03,29,3,2.9632155709758708e-08,6.407202809795838e-07,5.565304332006734e-07,0.643654766514742,285.32056929602436,1.4031819751880086,-7.528236752880472,-6.193331528890738,-6.254511081805939
Job_P029_R04,29,4,2.9632155709758708e-08,6.407202809795838e-07,5.565304332006734e-07,0.643654766514742,285.32056929602436,1.4031819751880086,-7.528236752880472,-6.193331528890738,-6.254511081805939
Job_P029_R05,29,5,2.9632155709758708e-08,6.407202809795838e-07,5.565304332006734e-07,0.643654766514742,285.32056929602436,1.4031819751880086,-7.528236752880472,-6.193331528890738,-6.254511081805939
Job_P029_R06,29,6,2.9632155709758708e-08,6.407202809795838e-07,5.565304332006734e-07,0.643654766514742,285.32056929602436,1.4031819751880086,-7.528236752880472,-6.193331528890738,-6.254511081805939
Job_P029_R07,29,7,2.9632155709758708e-08,6.407202809795838e-07,5.565304332006734e-07,0.643654766514742,285.32056929602436,1.4031819751880086,-7.528236752880472,-6.193331528890738,-6.254511081805939
Job_P029_R08,29,8,2.9632155709758708e-08,6.407202809795838e-07,5.565304332006734e-07,0.643654766514742,285.32056929602436,1.4031819751880086,-7.528236752880472,-6.193331528890738,-6.254511081805939
Job_P029_R09,29,9,2.9632155709758708e-08,6.407202809795838e-07,5.565304332006734e-07,0.643654766514742,285.32056929602436,1.4031819751880086,-7.528236752880472,-6.193331528890738,-6.254511081805939
Job_P029_R10,29,10,2.9632155709758708e-08,6.407202809795838e-07,5.565304332006734e-07,0.643654766514742,285.32056929602436,1.4031819751880086,-7.528236752880472,-6.193331528890738,-6.254511081805939
Job_P029_R11,29,11,2.9632155709758708e-08,6.407202809795838e-07,5.565304332006734e-07,0.643654766514742,285.32056929602436,1.4031819751880086,-7.528236752880472,-6.193331528890738,-6.254511081805939
Job_P029_R12,29,12,2.9632155709758708e-08,6.407202809795838e-07,5.565304332006734e-07,0.643654766514742,285.32056929602436,1.4031819751880086,-7.528236752880472,-6.193331528890738,-6.254511081805939
Job_P029_R13,29,13,2.9632155709758708e-08,6.407202809795838e-07,5.565304332006734e-07,0.643654766514742,285.32056929602436,1.4031819751880086,-7.528236752880472,-6.193331528890738,-6.254511081805939
Job_P029_R14,29,14,2.9632155709758708e-08,6.407202809795838e-07,5.565304332006734e-07,0.643654766514742,285.32056929602436,1.4031819751880086,-7.528236752880472,-6.193331528890738,-6.254511081805939
Job_P029_R15,29,15,2.9632155709758708e-08,6.407202809795838e-07,5.565304332006734e-07,0.643654766514742,285.32056929602436,1.4031819751880086,-7.528236752880472,-6.193331528890738,-6.254511081805939
Job_P029_R16,29,16,2.9632155709758708e-08,6.407202809795838e-07,5.565304332006734e-07,0.643654766514742,285.32056929602436,1.4031819751880086,-7.528236752880472,-6.193331528890738,-6.254511081805939
Job_P029_R17,29,17,2.9632155709758708e-08,6.407202809795838e-07,5.565304332006734e-07,0.643654766514742,285.32056929602436,1.4031819751880086,-7.528236752880472,-6.193331528890738,-6.254511081805939
Job_P029_R18,29,18,2.9632155709758708e-08,6.407202809795838e-07,5.565304332006734e-07,0.643654766514742,285.32056929602436,1.4031819751880086,-7.528236752880472,-6.193331528890738,-6.254511081805939
Job_P029_R19,29,19,2.9632155709758708e-08,6.407202809795838e-07,5.565304332006734e-07,0.643654766514742,285.32056929602436,1.4031819751880086,-7.528236752880472,-6.193331528890738,-6.254511081805939
Job_P029_R20,29,20,2.9632155709758708e-08,6.407202809795838e-07,5.565304332006734e-07,0.643654766514742,285.32056929602436,1.4031819751880086,-7.528236752880472,-6.193331528890738,-6.254511081805939
Job_P030_R01,30,1,4.396656555121248e-08,6.707259135275525e-08,3.9512718384799935e-06,0.5377619464963204,196.25390055001373,4.067038391249426,-7.356877457973925,-7.173454914347259,-5.403263090822052
Job_P030_R02,30,2,4.396656555121248e-08,6.707259135275525e-08,3.9512718384799935e-06,0.5377619464963204,196.25390055001373,4.067038391249426,-7.356877457973925,-7.173454914347259,-5.403263090822052
Job_P030_R03,30,3,4.396656555121248e-08,6.707259135275525e-08,3.9512718384799935e-06,0.5377619464963204,196.25390055001373,4.067038391249426,-7.356877457973925,-7.173454914347259,-5.403263090822052
Job_P030_R04,30,4,4.396656555121248e-08,6.707259135275525e-08,3.9512718384799935e-06,0.5377619464963204,196.25390055001373,4.067038391249426,-7.356877457973925,-7.173454914347259,-5.403263090822052
Job_P030_R05,30,5,4.396656555121248e-08,6.707259135275525e-08,3.9512718384799935e-06,0.5377619464963204,196.25390055001373,4.067038391249426,-7.356877457973925,-7.173454914347259,-5.403263090822052
Job_P030_R06,30,6,4.396656555121248e-08,6.707259135275525e-08,3.9512718384799935e-06,0.5377619464963204,196.25390055001373,4.067038391249426,-7.356877457973925,-7.173454914347259,-5.403263090822052
Job_P030_R07,30,7,4.396656555121248e-08,6.707259135275525e-08,3.9512718384799935e-06,0.5377619464963204,196.25390055001373,4.067038391249426,-7.356877457973925,-7.173454914347259,-5.403263090822052
Job_P030_R08,30,8,4.396656555121248e-08,6.707259135275525e-08,3.9512718384799935e-06,0.5377619464963204,196.25390055001373,4.067038391249426,-7.356877457973925,-7.173454914347259,-5.403263090822052
Job_P030_R09,30,9,4.396656555121248e-08,6.707259135275525e-08,3.9512718384799935e-06,0.5377619464963204,196.25390055001373,4.067038391249426,-7.356877457973925,-7.173454914347259,-5.403263090822052
Job_P030_R10,30,10,4.396656555121248e-08,6.707259135275525e-08,3.9512718384799935e-06,0.5377619464963204,196.25390055001373,4.067038391249426,-7.356877457973925,-7.173454914347259,-5.403263090822052
Job_P030_R11,30,11,4.396656555121248e-08,6.707259135275525e-08,3.9512718384799935e-06,0.5377619464963204,196.25390055001373,4.067038391249426,-7.356877457973925,-7.173454914347259,-5.403263090822052
Job_P030_R12,30,12,4.396656555121248e-08,6.707259135275525e-08,3.9512718384799935e-06,0.5377619464963204,196.25390055001373,4.067038391249426,-7.356877457973925,-7.173454914347259,-5.403263090822052
Job_P030_R13,30,13,4.396656555121248e-08,6.707259135275525e-08,3.9512718384799935e-06,0.5377619464963204,196.25390055001373,4.067038391249426,-7.356877457973925,-7.173454914347259,-5.403263090822052
Job_P030_R14,30,14,4.396656555121248e-08,6.707259135275525e-08,3.9512718384799935e-06,0.5377619464963204,196.25390055001373,4.067038391249426,-7.356877457973925,-7.173454914347259,-5.403263090822052
Job_P030_R15,30,15,4.396656555121248e-08,6.707259135275525e-08,3.9512718384799935e-06,0.5377619464963204,196.25390055001373,4.067038391249426,-7.356877457973925,-7.173454914347259,-5.403263090822052
Job_P030_R16,30,16,4.396656555121248e-08,6.707259135275525e-08,3.9512718384799935e-06,0.5377619464963204,196.25390055001373,4.067038391249426,-7.356877457973925,-7.173454914347259,-5.403263090822052
Job_P030_R17,30,17,4.396656555121248e-08,6.707259135275525e-08,3.9512718384799935e-06,0.5377619464963204,196.25390055001373,4.067038391249426,-7.356877457973925,-7.173454914347259,-5.403263090822052
Job_P030_R18,30,18,4.396656555121248e-08,6.707259135275525e-08,3.9512718384799935e-06,0.5377619464963204,196.25390055001373,4.067038391249426,-7.356877457973925,-7.173454914347259,-5.403263090822052
Job_P030_R19,30,19,4.396656555121248e-08,6.707259135275525e-08,3.9512718384799935e-06,0.5377619464963204,196.25390055001373,4.067038391249426,-7.356877457973925,-7.173454914347259,-5.403263090822052
Job_P030_R20,30,20,4.396656555121248e-08,6.707259135275525e-08,3.9512718384799935e-06,0.5377619464963204,196.25390055001373,4.067038391249426,-7.356877457973925,-7.173454914347259,-5.403263090822052
Job_P031_R01,31,1,5.434097493323499e-09,2.423264614670268e-08,2.31529388215131e-06,0.5119640377961053,157.84835559089584,2.6580486032664012,-8.264872574156517,-7.615599159359659,-5.635393875792412
Job_P031_R02,31,2,5.434097493323499e-09,2.423264614670268e-08,2.31529388215131e-06,0.5119640377961053,157.84835559089584,2.6580486032664012,-8.264872574156517,-7.615599159359659,-5.635393875792412
Job_P031_R03,31,3,5.434097493323499e-09,2.423264614670268e-08,2.31529388215131e-06,0.5119640377961053,157.84835559089584,2.6580486032664012,-8.264872574156517,-7.615599159359659,-5.635393875792412
Job_P031_R04,31,4,5.434097493323499e-09,2.423264614670268e-08,2.31529388215131e-06,0.5119640377961053,157.84835559089584,2.6580486032664012,-8.264872574156517,-7.615599159359659,-5.635393875792412
Job_P031_R05,31,5,5.434097493323499e-09,2.423264614670268e-08,2.31529388215131e-06,0.5119640377961053,157.84835559089584,2.6580486032664012,-8.264872574156517,-7.615599159359659,-5.635393875792412
Job_P031_R06,31,6,5.434097493323499e-09,2.423264614670268e-08,2.31529388215131e-06,0.5119640377961053,157.84835559089584,2.6580486032664012,-8.264872574156517,-7.615599159359659,-5.635393875792412
Job_P031_R07,31,7,5.434097493323499e-09,2.423264614670268e-08,2.31529388215131e-06,0.5119640377961053,157.84835559089584,2.6580486032664012,-8.264872574156517,-7.615599159359659,-5.635393875792412
Job_P031_R08,31,8,5.434097493323499e-09,2.423264614670268e-08,2.31529388215131e-06,0.5119640377961053,157.84835559089584,2.6580486032664012,-8.264872574156517,-7.615599159359659,-5.635393875792412
Job_P031_R09,31,9,5.434097493323499e-09,2.423264614670268e-08,2.31529388215131e-06,0.5119640377961053,157.84835559089584,2.6580486032664012,-8.264872574156517,-7.615599159359659,-5.635393875792412
Job_P031_R10,31,10,5.434097493323499e-09,2.423264614670268e-08,2.31529388215131e-06,0.5119640377961053,157.84835559089584,2.6580486032664012,-8.264872574156517,-7.615599159359659,-5.635393875792412
Job_P031_R11,31,11,5.434097493323499e-09,2.423264614670268e-08,2.31529388215131e-06,0.5119640377961053,157.84835559089584,2.6580486032664012,-8.264872574156517,-7.615599159359659,-5.635393875792412
Job_P031_R12,31,12,5.434097493323499e-09,2.423264614670268e-08,2.31529388215131e-06,0.5119640377961053,157.84835559089584,2.6580486032664012,-8.264872574156517,-7.615599159359659,-5.635393875792412
Job_P031_R13,31,13,5.434097493323499e-09,2.423264614670268e-08,2.31529388215131e-06,0.5119640377961053,157.84835559089584,2.6580486032664012,-8.264872574156517,-7.615599159359659,-5.635393875792412
Job_P031_R14,31,14,5.434097493323499e-09,2.423264614670268e-08,2.31529388215131e-06,0.5119640377961053,157.84835559089584,2.6580486032664012,-8.264872574156517,-7.615599159359659,-5.635393875792412
Job_P031_R15,31,15,5.434097493323499e-09,2.423264614670268e-08,2.31529388215131e-06,0.5119640377961053,157.84835559089584,2.6580486032664012,-8.264872574156517,-7.615599159359659,-5.635393875792412
Job_P031_R16,31,16,5.434097493323499e-09,2.423264614670268e-08,2.31529388215131e-06,0.5119640377961053,157.84835559089584,2.6580486032664012,-8.264872574156517,-7.615599159359659,-5.635393875792412
Job_P031_R17,31,17,5.434097493323499e-09,2.423264614670268e-08,2.31529388215131e-06,0.5119640377961053,157.84835559089584,2.6580486032664012,-8.264872574156517,-7.615599159359659,-5.635393875792412
Job_P031_R18,31,18,5.434097493323499e-09,2.423264614670268e-08,2.31529388215131e-06,0.5119640377961053,157.84835559089584,2.6580486032664012,-8.264872574156517,-7.615599159359659,-5.635393875792412
Job_P031_R19,31,19,5.434097493323499e-09,2.423264614670268e-08,2.31529388215131e-06,0.5119640377961053,157.84835559089584,2.6580486032664012,-8.264872574156517,-7.615599159359659,-5.635393875792412
Job_P031_R20,31,20,5.434097493323499e-09,2.423264614670268e-08,2.31529388215131e-06,0.5119640377961053,157.84835559089584,2.6580486032664012,-8.264872574156517,-7.615599159359659,-5.635393875792412
Job_P032_R01,32,1,4.796966296332502e-09,6.075430206498851e-07,9.005861184447585e-07,0.8559305129832993,208.91142656724745,4.864754856115969,-8.319033332892918,-6.216422963870662,-6.0454747514984515
Job_P032_R02,32,2,4.796966296332502e-09,6.075430206498851e-07,9.005861184447585e-07,0.8559305129832993,208.91142656724745,4.864754856115969,-8.319033332892918,-6.216422963870662,-6.0454747514984515
Job_P032_R03,32,3,4.796966296332502e-09,6.075430206498851e-07,9.005861184447585e-07,0.8559305129832993,208.91142656724745,4.864754856115969,-8.319033332892918,-6.216422963870662,-6.0454747514984515
Job_P032_R04,32,4,4.796966296332502e-09,6.075430206498851e-07,9.005861184447585e-07,0.8559305129832993,208.91142656724745,4.864754856115969,-8.319033332892918,-6.216422963870662,-6.0454747514984515
Job_P032_R05,32,5,4.796966296332502e-09,6.075430206498851e-07,9.005861184447585e-07,0.8559305129832993,208.91142656724745,4.864754856115969,-8.319033332892918,-6.216422963870662,-6.0454747514984515
Job_P032_R06,32,6,4.796966296332502e-09,6.075430206498851e-07,9.005861184447585e-07,0.8559305129832993,208.91142656724745,4.864754856115969,-8.319033332892918,-6.216422963870662,-6.0454747514984515
Job_P032_R07,32,7,4.796966296332502e-09,6.075430206498851e-07,9.005861184447585e-07,0.8559305129832993,208.91142656724745,4.864754856115969,-8.319033332892918,-6.216422963870662,-6.0454747514984515
Job_P032_R08,32,8,4.796966296332502e-09,6.075430206498851e-07,9.005861184447585e-07,0.8559305129832993,208.91142656724745,4.864754856115969,-8.319033332892918,-6.216422963870662,-6.0454747514984515
Job_P032_R09,32,9,4.796966296332502e-09,6.075430206498851e-07,9.005861184447585e-07,0.8559305129832993,208.91142656724745,4.864754856115969,-8.319033332892918,-6.216422963870662,-6.0454747514984515
Job_P032_R10,32,10,4.796966296332502e-09,6.075430206498851e-07,9.005861184447585e-07,0.8559305129832993,208.91142656724745,4.864754856115969,-8.319033332892918,-6.216422963870662,-6.0454747514984515
Job_P032_R11,32,11,4.796966296332502e-09,6.075430206498851e-07,9.005861184447585e-07,0.8559305129832993,208.91142656724745,4.864754856115969,-8.319033332892918,-6.216422963870662,-6.0454747514984515
Job_P032_R12,32,12,4.796966296332502e-09,6.075430206498851e-07,9.005861184447585e-07,0.8559305129832993,208.91142656724745,4.864754856115969,-8.319033332892918,-6.216422963870662,-6.0454747514984515
Job_P032_R13,32,13,4.796966296332502e-09,6.075430206498851e-07,9.005861184447585e-07,0.8559305129832993,208.91142656724745,4.864754856115969,-8.319033332892918,-6.216422963870662,-6.0454747514984515
Job_P032_R14,32,14,4.796966296332502e-09,6.075430206498851e-07,9.005861184447585e-07,0.8559305129832993,208.91142656724745,4.864754856115969,-8.319033332892918,-6.216422963870662,-6.0454747514984515
Job_P032_R15,32,15,4.796966296332502e-09,6.075430206498851e-07,9.005861184447585e-07,0.8559305129832993,208.91142656724745,4.864754856115969,-8.319033332892918,-6.216422963870662,-6.0454747514984515
Job_P032_R16,32,16,4.796966296332502e-09,6.075430206498851e-07,9.005861184447585e-07,0.8559305129832993,208.91142656724745,4.864754856115969,-8.319033332892918,-6.216422963870662,-6.0454747514984515
Job_P032_R17,32,17,4.796966296332502e-09,6.075430206498851e-07,9.005861184447585e-07,0.8559305129832993,208.91142656724745,4.864754856115969,-8.319033332892918,-6.216422963870662,-6.0454747514984515
Job_P032_R18,32,18,4.796966296332502e-09,6.075430206498851e-07,9.005861184447585e-07,0.8559305129832993,208.91142656724745,4.864754856115969,-8.319033332892918,-6.216422963870662,-6.0454747514984515
Job_P032_R19,32,19,4.796966296332502e-09,6.075430206498851e-07,9.005861184447585e-07,0.8559305129832993,208.91142656724745,4.864754856115969,-8.319033332892918,-6.216422963870662,-6.0454747514984515
Job_P032_R20,32,20,4.796966296332502e-09,6.075430206498851e-07,9.005861184447585e-07,0.8559305129832993,208.91142656724745,4.864754856115969,-8.319033332892918,-6.216422963870662,-6.0454747514984515
Job_P033_R01,33,1,5.1459431291451735e-08,4.945942280278418e-08,4.0847411555672575e-06,0.5848409198897716,61.2099895514753,2.9425652434853773,-7.288535017743805,-7.305750956212257,-5.388835458904031
Job_P033_R02,33,2,5.1459431291451735e-08,4.945942280278418e-08,4.0847411555672575e-06,0.5848409198897716,61.2099895514753,2.9425652434853773,-7.288535017743805,-7.305750956212257,-5.388835458904031
Job_P033_R03,33,3,5.1459431291451735e-08,4.945942280278418e-08,4.0847411555672575e-06,0.5848409198897716,61.2099895514753,2.9425652434853773,-7.288535017743805,-7.305750956212257,-5.388835458904031
Job_P033_R04,33,4,5.1459431291451735e-08,4.945942280278418e-08,4.0847411555672575e-06,0.5848409198897716,61.2099895514753,2.9425652434853773,-7.288535017743805,-7.305750956212257,-5.388835458904031
Job_P033_R05,33,5,5.1459431291451735e-08,4.945942280278418e-08,4.0847411555672575e-06,0.5848409198897716,61.2099895514753,2.9425652434853773,-7.288535017743805,-7.305750956212257,-5.388835458904031
Job_P033_R06,33,6,5.1459431291451735e-08,4.945942280278418e-08,4.0847411555672575e-06,0.5848409198897716,61.2099895514753,2.9425652434853773,-7.288535017743805,-7.305750956212257,-5.388835458904031
